experiment,estimator,mae,seed,task_spread
task_spread,rbf_combined,1.3527617006192205,18,1.0
task_spread,rbf_paired,1.6592033796147507,19,1.0
task_spread,rbf_unpaired,1.2558298634849552,19,1.0
task_spread,rbf_combined,1.1747169188906499,19,1.0
task_spread,rbf_paired,1.5768197876981005,20,1.0
task_spread,rbf_unpaired,1.2204408750457132,20,1.0
task_spread,rbf_combined,1.1326896992965219,20,1.0
task_spread,rbf_paired,1.634295599408244,21,1.0
task_spread,rbf_unpaired,1.3164165378950798,21,1.0
task_spread,rbf_combined,1.191143755371443,21,1.0
task_spread,rbf_paired,1.6593304592191596,22,1.0
task_spread,rbf_unpaired,1.4380666539728666,22,1.0
task_spread,rbf_combined,1.1878973225287848,22,1.0
task_spread,rbf_paired,1.763159093229603,23,1.0
task_spread,rbf_unpaired,1.2064269588645145,23,1.0
task_spread,rbf_combined,1.0809889782496709,23,1.0
task_spread,rbf_paired,1.7054522307826334,24,1.0
task_spread,rbf_unpaired,1.2751450027659201,24,1.0
task_spread,rbf_combined,1.133430234500857,24,1.0
task_spread,rbf_paired,1.7317621059525603,25,1.0
task_spread,rbf_unpaired,1.3336425527998632,25,1.0
task_spread,rbf_combined,1.2044847148783768,25,1.0
task_spread,rbf_paired,1.6579819654040147,26,1.0
task_spread,rbf_unpaired,1.3089655361424366,26,1.0
task_spread,rbf_combined,1.1713280390310117,26,1.0
task_spread,rbf_paired,1.5648801761479918,27,1.0
task_spread,rbf_unpaired,1.1667821943521701,27,1.0
task_spread,rbf_combined,1.0174219362977328,27,1.0
task_spread,rbf_paired,1.6432895073957798,28,1.0
task_spread,rbf_unpaired,1.1131560421146762,28,1.0
task_spread,rbf_combined,0.9988957150373486,28,1.0
task_spread,rbf_paired,1.3354621709098982,29,1.0
task_spread,rbf_unpaired,1.1857438328496928,29,1.0
task_spread,rbf_combined,1.05147423427513,29,1.0
task_spread,rbf_paired,1.6877730447247616,30,1.0
task_spread,rbf_unpaired,1.2316796491707094,30,1.0
task_spread,rbf_combined,1.1364641304207799,30,1.0
task_spread,rbf_paired,1.8498048736509998,31,1.0
task_spread,rbf_unpaired,1.433635095993733,31,1.0
task_spread,rbf_combined,1.1772455212646642,31,1.0
task_spread,rbf_paired,1.4074379082370498,32,1.0
task_spread,rbf_unpaired,1.1272213165748193,32,1.0
task_spread,rbf_combined,0.9890292550506682,32,1.0
task_spread,rbf_paired,1.7397018518185876,33,1.0
task_spread,rbf_unpaired,1.4197877972539934,33,1.0
task_spread,rbf_combined,1.133267194988232,33,1.0
task_spread,rbf_paired,1.501350167769541,34,1.0
task_spread,rbf_unpaired,1.239168942546282,34,1.0
task_spread,rbf_combined,1.1882729354789079,34,1.0
task_spread,rbf_paired,1.6061198030954087,35,1.0
task_spread,rbf_unpaired,1.202969414810819,35,1.0
task_spread,rbf_combined,1.0978416368884727,35,1.0
task_spread,rbf_paired,1.4235868041802864,36,1.0
task_spread,rbf_unpaired,0.9800269321972707,36,1.0
task_spread,rbf_combined,0.90864302406449,36,1.0
task_spread,rbf_paired,1.5401615820275207,37,1.0
task_spread,rbf_unpaired,1.2157844161061635,37,1.0
task_spread,rbf_combined,1.040122457452237,37,1.0
task_spread,rbf_paired,1.3937930579226963,38,1.0
task_spread,rbf_unpaired,1.1065079888226699,38,1.0
task_spread,rbf_combined,0.955988777760511,38,1.0
task_spread,rbf_paired,1.6833101912954778,39,1.0
task_spread,rbf_unpaired,1.2356909493346901,39,1.0
task_spread,rbf_combined,1.1293895708931205,39,1.0
task_spread,rbf_paired,1.7609077912382594,40,1.0
task_spread,rbf_unpaired,1.2642036906204128,40,1.0
task_spread,rbf_combined,1.1628352225594836,40,1.0
task_spread,rbf_paired,1.7974833084685964,41,1.0
task_spread,rbf_unpaired,1.368406454581613,41,1.0
task_spread,rbf_combined,1.2531674716560113,41,1.0
task_spread,rbf_paired,1.599618254705571,42,1.0
task_spread,rbf_unpaired,1.2404436962876342,42,1.0
task_spread,rbf_combined,1.1390448114397287,42,1.0
task_spread,rbf_paired,1.525492980979506,43,1.0
task_spread,rbf_unpaired,1.2508986480291553,43,1.0
task_spread,rbf_combined,1.0546741994353543,43,1.0
task_spread,rbf_paired,1.7219542552075997,44,1.0
task_spread,rbf_unpaired,1.246781685672327,44,1.0
task_spread,rbf_combined,1.1089433913094464,44,1.0
task_spread,rbf_paired,1.9201980160750152,45,1.0
task_spread,rbf_unpaired,1.5746910843395274,45,1.0
task_spread,rbf_combined,1.4240299659738433,45,1.0
task_spread,rbf_paired,1.5379408301457627,46,1.0
task_spread,rbf_unpaired,1.1525350168769082,46,1.0
task_spread,rbf_combined,1.107478982932987,46,1.0
task_spread,rbf_paired,1.3606241682696574,47,1.0
task_spread,rbf_unpaired,1.1707178286978792,47,1.0
task_spread,rbf_combined,1.0002924234171402,47,1.0
task_spread,rbf_paired,1.6763860225948561,48,1.0
task_spread,rbf_unpaired,1.3869999710580665,48,1.0
task_spread,rbf_combined,1.1682807407330194,48,1.0
task_spread,rbf_paired,1.5638722054872503,49,1.0
task_spread,rbf_unpaired,1.1822749982037646,49,1.0
task_spread,rbf_combined,1.0498100137093627,49,1.0
task_spread,rbf_paired,3.243635118868979,0,2.0
task_spread,rbf_unpaired,2.8386617731853097,0,2.0
task_spread,rbf_combined,2.560072963126607,0,2.0
task_spread,rbf_paired,3.4937362949069253,1,2.0
task_spread,rbf_unpaired,3.375834030007911,1,2.0
task_spread,rbf_combined,3.009389824736141,1,2.0
task_spread,rbf_paired,3.085940298794796,2,2.0
task_spread,rbf_unpaired,2.848562279995193,2,2.0
task_spread,rbf_combined,2.4544025853811835,2,2.0
task_spread,rbf_paired,2.937394976611971,3,2.0
task_spread,rbf_unpaired,3.0054464125902163,3,2.0
task_spread,rbf_combined,2.501755893787408,3,2.0
task_spread,rbf_paired,3.269383862353882,4,2.0
task_spread,rbf_unpaired,3.193101575582547,4,2.0
task_spread,rbf_combined,2.6156568215150733,4,2.0
task_spread,rbf_paired,3.1516123235241174,5,2.0
task_spread,rbf_unpaired,3.014677104768622,5,2.0
task_spread,rbf_combined,2.879913052065516,5,2.0
task_spread,rbf_paired,3.199168660956271,6,2.0
task_spread,rbf_unpaired,2.705644176501253,6,2.0
task_spread,rbf_combined,2.409449459605039,6,2.0
task_spread,rbf_paired,2.6359213743390026,7,2.0
task_spread,rbf_unpaired,2.1851072038861923,7,2.0
task_spread,rbf_combined,2.139879967834655,7,2.0
task_spread,rbf_paired,3.318499652873074,8,2.0
task_spread,rbf_unpaired,2.9020052045219256,8,2.0
task_spread,rbf_combined,2.6525233311443586,8,2.0
task_spread,rbf_paired,3.5879403407773363,9,2.0
task_spread,rbf_unpaired,3.1529812514606905,9,2.0
task_spread,rbf_combined,2.7842631112196874,9,2.0
task_spread,rbf_paired,3.575368423286256,10,2.0
task_spread,rbf_unpaired,3.1777552663435373,10,2.0
task_spread,rbf_combined,2.7345990563628364,10,2.0
task_spread,rbf_paired,3.282208462782323,11,2.0
task_spread,rbf_unpaired,3.0100839354620645,11,2.0
task_spread,rbf_combined,2.635141588237585,11,2.0
task_spread,rbf_paired,3.6304513656721453,12,2.0
task_spread,rbf_unpaired,3.4871243590480883,12,2.0
task_spread,rbf_combined,2.7015701281984668,12,2.0
task_spread,rbf_paired,3.8399818877963514,13,2.0
task_spread,rbf_unpaired,3.435001869339979,13,2.0
task_spread,rbf_combined,3.0228260958172304,13,2.0
task_spread,rbf_paired,3.5210170793598525,14,2.0
task_spread,rbf_unpaired,3.1337241276455683,14,2.0
task_spread,rbf_combined,2.803349636087379,14,2.0
task_spread,rbf_paired,3.251627759444328,15,2.0
task_spread,rbf_unpaired,2.902868477849231,15,2.0
task_spread,rbf_combined,2.625651849774863,15,2.0
task_spread,rbf_paired,2.9956649439057763,16,2.0
task_spread,rbf_unpaired,2.694017838979246,16,2.0
task_spread,rbf_combined,2.454232008314561,16,2.0
task_spread,rbf_paired,3.219915591168813,17,2.0
task_spread,rbf_unpaired,2.995547581939339,17,2.0
task_spread,rbf_combined,2.4989843443530857,17,2.0
task_spread,rbf_paired,3.6015101271103536,18,2.0
task_spread,rbf_unpaired,3.52267302693948,18,2.0
task_spread,rbf_combined,3.24162677187773,18,2.0
task_spread,rbf_paired,3.4535643715792554,19,2.0
task_spread,rbf_unpaired,3.413011980739763,19,2.0
task_spread,rbf_combined,2.727150539498793,19,2.0
task_spread,rbf_paired,3.335326220752682,20,2.0
task_spread,rbf_unpaired,2.8725065181042906,20,2.0
task_spread,rbf_combined,2.6745824301546786,20,2.0
task_spread,rbf_paired,3.4765654785350035,21,2.0
task_spread,rbf_unpaired,3.115666916277232,21,2.0
task_spread,rbf_combined,2.8367069732341124,21,2.0
task_spread,rbf_paired,3.4629349382734933,22,2.0
task_spread,rbf_unpaired,3.6248051812484623,22,2.0
task_spread,rbf_combined,3.0942973473500164,22,2.0
task_spread,rbf_paired,3.560565830422864,23,2.0
task_spread,rbf_unpaired,2.8728356698042874,23,2.0
task_spread,rbf_combined,2.6832994515409876,23,2.0
task_spread,rbf_paired,3.481593437771511,24,2.0
task_spread,rbf_unpaired,3.159239797532646,24,2.0
task_spread,rbf_combined,2.636844482620413,24,2.0
task_spread,rbf_paired,3.5101143929608196,25,2.0
task_spread,rbf_unpaired,3.2041262417951937,25,2.0
task_spread,rbf_combined,2.984926595859836,25,2.0
task_spread,rbf_paired,3.3709910940474095,26,2.0
task_spread,rbf_unpaired,3.028227880220683,26,2.0
task_spread,rbf_combined,2.6852679969122084,26,2.0
task_spread,rbf_paired,3.149351692502981,27,2.0
task_spread,rbf_unpaired,3.0420804481225043,27,2.0
task_spread,rbf_combined,2.5088622707856234,27,2.0
task_spread,rbf_paired,3.3631754833099157,28,2.0
task_spread,rbf_unpaired,2.612258560902836,28,2.0
task_spread,rbf_combined,2.363919632133535,28,2.0
task_spread,rbf_paired,2.9008603242930393,29,2.0
task_spread,rbf_unpaired,2.891531054988005,29,2.0
task_spread,rbf_combined,2.473954052636229,29,2.0
task_spread,rbf_paired,3.463491240676628,30,2.0
task_spread,rbf_unpaired,2.969532554803588,30,2.0
task_spread,rbf_combined,2.8060897485510803,30,2.0
task_spread,rbf_paired,3.8460105982072736,31,2.0
task_spread,rbf_unpaired,3.675612075137487,31,2.0
task_spread,rbf_combined,3.034876307072758,31,2.0
task_spread,rbf_paired,2.914097487775726,32,2.0
task_spread,rbf_unpaired,2.6704611947716663,32,2.0
task_spread,rbf_combined,2.385956478022631,32,2.0
task_spread,rbf_paired,3.5095508212649373,33,2.0
task_spread,rbf_unpaired,3.3275747947780476,33,2.0
task_spread,rbf_combined,2.8639320640485506,33,2.0
task_spread,rbf_paired,3.241485345671791,34,2.0
task_spread,rbf_unpaired,3.104581968403144,34,2.0
task_spread,rbf_combined,2.8542272006641722,34,2.0
task_spread,rbf_paired,3.388332190993971,35,2.0
task_spread,rbf_unpaired,2.966954439426879,35,2.0
task_spread,rbf_combined,2.706908075837088,35,2.0
task_spread,rbf_paired,2.9322399475906185,36,2.0
task_spread,rbf_unpaired,2.49733517102649,36,2.0
task_spread,rbf_combined,2.2781217709083994,36,2.0
task_spread,rbf_paired,3.163449486028952,37,2.0
task_spread,rbf_unpaired,2.8662244059574458,37,2.0
task_spread,rbf_combined,2.5441908167915175,37,2.0
task_spread,rbf_paired,2.981548981211616,38,2.0
task_spread,rbf_unpaired,2.659528939488934,38,2.0
task_spread,rbf_combined,2.2353240914393564,38,2.0
task_spread,rbf_paired,3.4415286406053753,39,2.0
task_spread,rbf_unpaired,3.2281405819324136,39,2.0
task_spread,rbf_combined,2.788960548567393,39,2.0
task_spread,rbf_paired,3.5850996543564086,40,2.0
task_spread,rbf_unpaired,3.39993489676068,40,2.0
task_spread,rbf_combined,2.8124412080456325,40,2.0
task_spread,rbf_paired,3.711849740675596,41,2.0
task_spread,rbf_unpaired,3.568623250559605,41,2.0
task_spread,rbf_combined,3.1894500053160626,41,2.0
task_spread,rbf_paired,3.3564672207389665,42,2.0
task_spread,rbf_unpaired,3.334217470251618,42,2.0
task_spread,rbf_combined,2.855760891101538,42,2.0
task_spread,rbf_paired,3.192528010989147,43,2.0
task_spread,rbf_unpaired,3.0746159137635467,43,2.0
task_spread,rbf_combined,2.636518439142512,43,2.0
task_spread,rbf_paired,3.46897272660804,44,2.0
task_spread,rbf_unpaired,3.3015268213235736,44,2.0
task_spread,rbf_combined,2.6765640949824503,44,2.0
task_spread,rbf_paired,3.858110991586451,45,2.0
task_spread,rbf_unpaired,3.419281623526113,45,2.0
task_spread,rbf_combined,3.400226217969285,45,2.0
task_spread,rbf_paired,3.2666997758439082,46,2.0
task_spread,rbf_unpaired,2.9283114663233447,46,2.0
task_spread,rbf_combined,2.616693278126777,46,2.0
task_spread,rbf_paired,3.020483748214853,47,2.0
task_spread,rbf_unpaired,3.018195429835698,47,2.0
task_spread,rbf_combined,2.386964032573549,47,2.0
task_spread,rbf_paired,3.494702716441961,48,2.0
task_spread,rbf_unpaired,3.3575887031780267,48,2.0
task_spread,rbf_combined,2.799135879617332,48,2.0
task_spread,rbf_paired,3.3237324359894087,49,2.0
task_spread,rbf_unpaired,2.9352310147425356,49,2.0
task_spread,rbf_combined,2.5981036970619384,49,2.0
task_spread,rbf_paired,8.212593583179224,0,5.0
task_spread,rbf_unpaired,8.635107611793945,0,5.0
task_spread,rbf_combined,8.107759216738243,0,5.0
task_spread,rbf_paired,8.836470028316857,1,5.0
task_spread,rbf_unpaired,9.691599743275567,1,5.0
task_spread,rbf_combined,9.036861660865428,1,5.0
task_spread,rbf_paired,7.925471264314052,2,5.0
task_spread,rbf_unpaired,8.437598238423696,2,5.0
task_spread,rbf_combined,7.9836796672054,2,5.0
task_spread,rbf_paired,7.6008272644634705,3,5.0
task_spread,rbf_unpaired,9.00468872235548,3,5.0
task_spread,rbf_combined,8.250190515381334,3,5.0
task_spread,rbf_paired,8.525337096177307,4,5.0
task_spread,rbf_unpaired,9.088449907409867,4,5.0
task_spread,rbf_combined,8.716607123680383,4,5.0
task_spread,rbf_paired,8.992080654905612,5,5.0
task_spread,rbf_unpaired,9.284110714112355,5,5.0
task_spread,rbf_combined,8.914210842018955,5,5.0
task_spread,rbf_paired,8.124303820909825,6,5.0
task_spread,rbf_unpaired,8.604202881208622,6,5.0
task_spread,rbf_combined,8.002398635435235,6,5.0
task_spread,rbf_paired,6.822134401620593,7,5.0
task_spread,rbf_unpaired,7.043016854736887,7,5.0
task_spread,rbf_combined,6.8482306643047535,7,5.0
task_spread,rbf_paired,8.606776295293178,8,5.0
task_spread,rbf_unpaired,9.209518118419988,8,5.0
task_spread,rbf_combined,8.314437575091302,8,5.0
task_spread,rbf_paired,9.143479780333548,9,5.0
task_spread,rbf_unpaired,9.450784132999821,9,5.0
task_spread,rbf_combined,8.794442844278407,9,5.0
task_spread,rbf_paired,9.075174705786134,10,5.0
task_spread,rbf_unpaired,9.757046148457304,10,5.0
task_spread,rbf_combined,8.749572090294938,10,5.0
task_spread,rbf_paired,8.143884099828675,11,5.0
task_spread,rbf_unpaired,9.035356780767014,11,5.0
task_spread,rbf_combined,8.420709877951872,11,5.0
task_spread,rbf_paired,9.203174491138855,12,5.0
task_spread,rbf_unpaired,9.47394745573459,12,5.0
task_spread,rbf_combined,8.835759542492474,12,5.0
task_spread,rbf_paired,9.779205329628796,13,5.0
task_spread,rbf_unpaired,10.179149511085136,13,5.0
task_spread,rbf_combined,9.64597756546356,13,5.0
task_spread,rbf_paired,8.982431672107184,14,5.0
task_spread,rbf_unpaired,9.228213376074658,14,5.0
task_spread,rbf_combined,9.05877826562832,14,5.0
task_spread,rbf_paired,8.306717960979125,15,5.0
task_spread,rbf_unpaired,9.14175322586758,15,5.0
task_spread,rbf_combined,8.43039872449004,15,5.0
task_spread,rbf_paired,7.641313862852731,16,5.0
task_spread,rbf_unpaired,8.120241163159067,16,5.0
task_spread,rbf_combined,7.744342187026674,16,5.0
task_spread,rbf_paired,8.14628989017493,17,5.0
task_spread,rbf_unpaired,8.485926600855056,17,5.0
task_spread,rbf_combined,8.041663472886448,17,5.0
task_spread,rbf_paired,9.252631711193098,18,5.0
task_spread,rbf_unpaired,10.553797547225656,18,5.0
task_spread,rbf_combined,9.649562070033348,18,5.0
task_spread,rbf_paired,8.56978111966243,19,5.0
task_spread,rbf_unpaired,9.783513083258297,19,5.0
task_spread,rbf_combined,8.896557993299998,19,5.0
task_spread,rbf_paired,8.486303009308171,20,5.0
task_spread,rbf_unpaired,9.276672694034923,20,5.0
task_spread,rbf_combined,8.25908362796837,20,5.0
task_spread,rbf_paired,8.74092538299868,21,5.0
task_spread,rbf_unpaired,9.185824077147206,21,5.0
task_spread,rbf_combined,8.496038997315022,21,5.0
task_spread,rbf_paired,8.885237098017223,22,5.0
task_spread,rbf_unpaired,9.871767510499847,22,5.0
task_spread,rbf_combined,9.639171088235473,22,5.0
task_spread,rbf_paired,9.029732701044571,23,5.0
task_spread,rbf_unpaired,9.790343814448692,23,5.0
task_spread,rbf_combined,9.363831974884276,23,5.0
task_spread,rbf_paired,8.836219752419568,24,5.0
task_spread,rbf_unpaired,9.217425866015075,24,5.0
task_spread,rbf_combined,8.708266335357777,24,5.0
task_spread,rbf_paired,8.926633819286945,25,5.0
task_spread,rbf_unpaired,9.25294204399612,25,5.0
task_spread,rbf_combined,8.776295738686908,25,5.0
task_spread,rbf_paired,8.596216346908003,26,5.0
task_spread,rbf_unpaired,8.769324529350321,26,5.0
task_spread,rbf_combined,8.190742025236837,26,5.0
task_spread,rbf_paired,7.900103778631998,27,5.0
task_spread,rbf_unpaired,8.425011720265248,27,5.0
task_spread,rbf_combined,8.160159039257026,27,5.0
task_spread,rbf_paired,8.581331708257284,28,5.0
task_spread,rbf_unpaired,8.644890541189548,28,5.0
task_spread,rbf_combined,7.763766953232162,28,5.0
task_spread,rbf_paired,8.562609475903496,29,5.0
task_spread,rbf_unpaired,8.94703422161152,29,5.0
task_spread,rbf_combined,7.937900826238975,29,5.0
task_spread,rbf_paired,8.826138595226949,30,5.0
task_spread,rbf_unpaired,9.561952818959876,30,5.0
task_spread,rbf_combined,8.960813539047635,30,5.0
task_spread,rbf_paired,9.70921700613572,31,5.0
task_spread,rbf_unpaired,10.279023193094973,31,5.0
task_spread,rbf_combined,9.7279156149037,31,5.0
task_spread,rbf_paired,7.690559996438909,32,5.0
task_spread,rbf_unpaired,8.653491465259572,32,5.0
task_spread,rbf_combined,7.827852334325417,32,5.0
task_spread,rbf_paired,8.880547407658016,33,5.0
task_spread,rbf_unpaired,9.300836172894714,33,5.0
task_spread,rbf_combined,8.84745772821306,33,5.0
task_spread,rbf_paired,8.462664444361875,34,5.0
task_spread,rbf_unpaired,9.280480040120906,34,5.0
task_spread,rbf_combined,8.841639479574958,34,5.0
task_spread,rbf_paired,8.613583989630479,35,5.0
task_spread,rbf_unpaired,8.590458615134343,35,5.0
task_spread,rbf_combined,8.529773509628308,35,5.0
task_spread,rbf_paired,7.514927627697236,36,5.0
task_spread,rbf_unpaired,7.770034304565793,36,5.0
task_spread,rbf_combined,7.364560507767555,36,5.0
task_spread,rbf_paired,8.081401272018507,37,5.0
task_spread,rbf_unpaired,8.410931347816927,37,5.0
task_spread,rbf_combined,7.920907497686466,37,5.0
task_spread,rbf_paired,7.646569208206464,38,5.0
task_spread,rbf_unpaired,7.92805287575971,38,5.0
task_spread,rbf_combined,7.311747312796649,38,5.0
task_spread,rbf_paired,8.715853821175468,39,5.0
task_spread,rbf_unpaired,9.248813577007708,39,5.0
task_spread,rbf_combined,8.89333855690659,39,5.0
task_spread,rbf_paired,9.147953198230542,40,5.0
task_spread,rbf_unpaired,9.765725175279279,40,5.0
task_spread,rbf_combined,9.256462726498208,40,5.0
task_spread,rbf_paired,9.548301889816916,41,5.0
task_spread,rbf_unpaired,10.547386888168438,41,5.0
task_spread,rbf_combined,10.150538414692415,41,5.0
task_spread,rbf_paired,8.592128178553036,42,5.0
task_spread,rbf_unpaired,9.650547087718735,42,5.0
task_spread,rbf_combined,8.998418819843165,42,5.0
task_spread,rbf_paired,8.362460876836206,43,5.0
task_spread,rbf_unpaired,9.482915243566035,43,5.0
task_spread,rbf_combined,8.566350678296347,43,5.0
task_spread,rbf_paired,8.751602171472284,44,5.0
task_spread,rbf_unpaired,8.852802481840998,44,5.0
task_spread,rbf_combined,8.472871714762972,44,5.0
task_spread,rbf_paired,9.726437030863645,45,5.0
task_spread,rbf_unpaired,10.477700205527201,45,5.0
task_spread,rbf_combined,9.994052023489626,45,5.0
task_spread,rbf_paired,8.41096286483377,46,5.0
task_spread,rbf_unpaired,9.208667417567899,46,5.0
task_spread,rbf_combined,8.137492389055977,46,5.0
task_spread,rbf_paired,7.68505140617218,47,5.0
task_spread,rbf_unpaired,8.506080115000627,47,5.0
task_spread,rbf_combined,7.735299017644436,47,5.0
task_spread,rbf_paired,8.86739705012611,48,5.0
task_spread,rbf_unpaired,9.660547103389495,48,5.0
task_spread,rbf_combined,8.624243309437604,48,5.0
task_spread,rbf_paired,8.476905264552538,49,5.0
task_spread,rbf_unpaired,9.0092958788794,49,5.0
task_spread,rbf_combined,8.329774582814608,49,5.0
