estimator,obs_prob,query_obs_prob,n_models,seed,predictor,mds_dim,bias_decomp,logit,mae
matcomplete,0.5,0.5,95,1,na,0,True,True,0.12388330347786032
rbf_paired,0.5,0.5,95,2,knn,8,True,True,0.10167911214428296
rbf_unpaired,0.5,0.5,95,2,knn,8,True,True,0.11168234314256399
rbf_combined,0.5,0.5,95,2,knn,8,True,True,0.0934313049536791
matcomplete,0.5,0.5,95,2,na,0,True,True,0.11096030497154341
rbf_paired,0.5,0.5,95,3,knn,8,True,True,0.10067298236701867
rbf_unpaired,0.5,0.5,95,3,knn,8,True,True,0.10835512924507625
rbf_combined,0.5,0.5,95,3,knn,8,True,True,0.09304352331498508
matcomplete,0.5,0.5,95,3,na,0,True,True,0.09441684061722731
rbf_paired,0.5,0.5,95,4,knn,8,True,True,0.10273460448009941
rbf_unpaired,0.5,0.5,95,4,knn,8,True,True,0.10518116786689573
rbf_combined,0.5,0.5,95,4,knn,8,True,True,0.09254764003143882
matcomplete,0.5,0.5,95,4,na,0,True,True,0.09674658999525405
rbf_paired,0.5,0.5,95,5,knn,8,True,True,0.10694642910825297
rbf_unpaired,0.5,0.5,95,5,knn,8,True,True,0.11018305297550951
rbf_combined,0.5,0.5,95,5,knn,8,True,True,0.0943364111490285
matcomplete,0.5,0.5,95,5,na,0,True,True,0.10556051510147885
rbf_paired,0.5,0.5,95,6,knn,8,True,True,0.10503192037674625
rbf_unpaired,0.5,0.5,95,6,knn,8,True,True,0.11100478210500164
rbf_combined,0.5,0.5,95,6,knn,8,True,True,0.09497566664196982
matcomplete,0.5,0.5,95,6,na,0,True,True,0.09974254159701613
rbf_paired,0.5,0.5,95,7,knn,8,True,True,0.11004340189089024
rbf_unpaired,0.5,0.5,95,7,knn,8,True,True,0.10761160350681857
rbf_combined,0.5,0.5,95,7,knn,8,True,True,0.10399931828256921
matcomplete,0.5,0.5,95,7,na,0,True,True,0.11486054507167791
rbf_paired,0.5,0.5,95,8,knn,8,True,True,0.11162951367489526
rbf_unpaired,0.5,0.5,95,8,knn,8,True,True,0.11833141150881181
rbf_combined,0.5,0.5,95,8,knn,8,True,True,0.08917432406427671
matcomplete,0.5,0.5,95,8,na,0,True,True,0.08377317288428271
rbf_paired,0.5,0.5,95,9,knn,8,True,True,0.09822709618653919
rbf_unpaired,0.5,0.5,95,9,knn,8,True,True,0.10502725475139148
rbf_combined,0.5,0.5,95,9,knn,8,True,True,0.0899492204866826
matcomplete,0.5,0.5,95,9,na,0,True,True,0.09611321981764576
rbf_paired,0.5,0.5,95,10,knn,8,True,True,0.1076471498369907
rbf_unpaired,0.5,0.5,95,10,knn,8,True,True,0.10856133109868522
rbf_combined,0.5,0.5,95,10,knn,8,True,True,0.09096928234419531
matcomplete,0.5,0.5,95,10,na,0,True,True,0.10862748619538858
rbf_paired,0.5,0.5,95,11,knn,8,True,True,0.10863597730375671
rbf_unpaired,0.5,0.5,95,11,knn,8,True,True,0.10884602417868323
rbf_combined,0.5,0.5,95,11,knn,8,True,True,0.09330478516255546
matcomplete,0.5,0.5,95,11,na,0,True,True,0.10660076718441538
rbf_paired,0.5,0.5,95,12,knn,8,True,True,0.10325537182009144
rbf_unpaired,0.5,0.5,95,12,knn,8,True,True,0.10314936076383417
rbf_combined,0.5,0.5,95,12,knn,8,True,True,0.0875788056001576
matcomplete,0.5,0.5,95,12,na,0,True,True,0.1020628080089039
rbf_paired,0.5,0.5,95,13,knn,8,True,True,0.09170601588366281
rbf_unpaired,0.5,0.5,95,13,knn,8,True,True,0.10749996940520103
rbf_combined,0.5,0.5,95,13,knn,8,True,True,0.0813768248498272
matcomplete,0.5,0.5,95,13,na,0,True,True,0.08762935210280386
rbf_paired,0.5,0.5,95,14,knn,8,True,True,0.11262410751364392
rbf_unpaired,0.5,0.5,95,14,knn,8,True,True,0.10272004657482076
rbf_combined,0.5,0.5,95,14,knn,8,True,True,0.10494374918289438
matcomplete,0.5,0.5,95,14,na,0,True,True,0.09934022058095314
rbf_paired,0.5,0.5,95,15,knn,8,True,True,0.10623228594583768
rbf_unpaired,0.5,0.5,95,15,knn,8,True,True,0.11150411053228391
rbf_combined,0.5,0.5,95,15,knn,8,True,True,0.09517270615499862
matcomplete,0.5,0.5,95,15,na,0,True,True,0.11937507079937047
rbf_paired,0.5,0.5,95,16,knn,8,True,True,0.10284254705146652
rbf_unpaired,0.5,0.5,95,16,knn,8,True,True,0.09862228674483761
rbf_combined,0.5,0.5,95,16,knn,8,True,True,0.09471927613516777
matcomplete,0.5,0.5,95,16,na,0,True,True,0.09908239827528312
rbf_paired,0.5,0.5,95,17,knn,8,True,True,0.10637721975075082
rbf_unpaired,0.5,0.5,95,17,knn,8,True,True,0.1111335709962017
rbf_combined,0.5,0.5,95,17,knn,8,True,True,0.09214593262751795
matcomplete,0.5,0.5,95,17,na,0,True,True,0.11771990600367124
rbf_paired,0.5,0.5,95,18,knn,8,True,True,0.10229996392324947
rbf_unpaired,0.5,0.5,95,18,knn,8,True,True,0.10813597542882229
rbf_combined,0.5,0.5,95,18,knn,8,True,True,0.08644335579899928
matcomplete,0.5,0.5,95,18,na,0,True,True,0.09430513918418983
rbf_paired,0.5,0.5,95,19,knn,8,True,True,0.11023046908136934
rbf_unpaired,0.5,0.5,95,19,knn,8,True,True,0.10059953996152335
rbf_combined,0.5,0.5,95,19,knn,8,True,True,0.08835757224680726
matcomplete,0.5,0.5,95,19,na,0,True,True,0.09011044938039338
rbf_paired,0.5,1.0,95,0,knn,8,True,True,0.08660031660177495
rbf_unpaired,0.5,1.0,95,0,knn,8,True,True,0.08986791302268513
rbf_combined,0.5,1.0,95,0,knn,8,True,True,0.07261502975906876
matcomplete,0.5,1.0,95,0,na,0,True,True,0.09060126307413609
rbf_paired,0.5,1.0,95,1,knn,8,True,True,0.09511357313404148
rbf_unpaired,0.5,1.0,95,1,knn,8,True,True,0.09911306738228486
rbf_combined,0.5,1.0,95,1,knn,8,True,True,0.08366338031147473
matcomplete,0.5,1.0,95,1,na,0,True,True,0.10305323538049081
rbf_paired,0.5,1.0,95,2,knn,8,True,True,0.08834209649374117
rbf_unpaired,0.5,1.0,95,2,knn,8,True,True,0.09544472469804052
rbf_combined,0.5,1.0,95,2,knn,8,True,True,0.080013277595273
matcomplete,0.5,1.0,95,2,na,0,True,True,0.08652137037919967
rbf_paired,0.5,1.0,95,3,knn,8,True,True,0.08472681808441482
rbf_unpaired,0.5,1.0,95,3,knn,8,True,True,0.08858573051216485
rbf_combined,0.5,1.0,95,3,knn,8,True,True,0.07552236216957886
matcomplete,0.5,1.0,95,3,na,0,True,True,0.08370094468567346
rbf_paired,0.5,1.0,95,4,knn,8,True,True,0.09066355773354952
rbf_unpaired,0.5,1.0,95,4,knn,8,True,True,0.09331270105640915
rbf_combined,0.5,1.0,95,4,knn,8,True,True,0.08297293222972067
matcomplete,0.5,1.0,95,4,na,0,True,True,0.08346651481305822
rbf_paired,0.5,1.0,95,5,knn,8,True,True,0.09025493305566751
rbf_unpaired,0.5,1.0,95,5,knn,8,True,True,0.09566172886860648
rbf_combined,0.5,1.0,95,5,knn,8,True,True,0.08403915012773108
matcomplete,0.5,1.0,95,5,na,0,True,True,0.0740548481161641
rbf_paired,0.5,1.0,95,6,knn,8,True,True,0.09281896001117634
rbf_unpaired,0.5,1.0,95,6,knn,8,True,True,0.09796278577656736
rbf_combined,0.5,1.0,95,6,knn,8,True,True,0.07742466181831385
matcomplete,0.5,1.0,95,6,na,0,True,True,0.08469134212141062
rbf_paired,0.5,1.0,95,7,knn,8,True,True,0.09643597167055547
rbf_unpaired,0.5,1.0,95,7,knn,8,True,True,0.09752533445896332
rbf_combined,0.5,1.0,95,7,knn,8,True,True,0.08376382210292878
matcomplete,0.5,1.0,95,7,na,0,True,True,0.08623875243490262
rbf_paired,0.5,1.0,95,8,knn,8,True,True,0.09998594054746701
rbf_unpaired,0.5,1.0,95,8,knn,8,True,True,0.10271851929245553
rbf_combined,0.5,1.0,95,8,knn,8,True,True,0.08060506577251404
matcomplete,0.5,1.0,95,8,na,0,True,True,0.07276681119380397
rbf_paired,0.5,1.0,95,9,knn,8,True,True,0.09004194778412579
rbf_unpaired,0.5,1.0,95,9,knn,8,True,True,0.09523327142263714
rbf_combined,0.5,1.0,95,9,knn,8,True,True,0.07782969324094631
matcomplete,0.5,1.0,95,9,na,0,True,True,0.08386921079168114
rbf_paired,0.5,1.0,95,10,knn,8,True,True,0.09108156599310314
rbf_unpaired,0.5,1.0,95,10,knn,8,True,True,0.0976781132389217
rbf_combined,0.5,1.0,95,10,knn,8,True,True,0.07394989409587589
matcomplete,0.5,1.0,95,10,na,0,True,True,0.08810009323150915
rbf_paired,0.5,1.0,95,11,knn,8,True,True,0.0963900275945012
rbf_unpaired,0.5,1.0,95,11,knn,8,True,True,0.10453040503379273
rbf_combined,0.5,1.0,95,11,knn,8,True,True,0.0827246926425786
matcomplete,0.5,1.0,95,11,na,0,True,True,0.09357614166938523
rbf_paired,0.5,1.0,95,12,knn,8,True,True,0.09253118926091805
rbf_unpaired,0.5,1.0,95,12,knn,8,True,True,0.09137204442363295
rbf_combined,0.5,1.0,95,12,knn,8,True,True,0.07907368850300264
matcomplete,0.5,1.0,95,12,na,0,True,True,0.08443474281713731
rbf_paired,0.5,1.0,95,13,knn,8,True,True,0.07851706882779684
rbf_unpaired,0.5,1.0,95,13,knn,8,True,True,0.08926306419162834
rbf_combined,0.5,1.0,95,13,knn,8,True,True,0.06937254416577207
matcomplete,0.5,1.0,95,13,na,0,True,True,0.08077265626287711
rbf_paired,0.5,1.0,95,14,knn,8,True,True,0.09112749081187513
rbf_unpaired,0.5,1.0,95,14,knn,8,True,True,0.0897079356177069
rbf_combined,0.5,1.0,95,14,knn,8,True,True,0.07654210209764918
matcomplete,0.5,1.0,95,14,na,0,True,True,0.0875150168063164
rbf_paired,0.5,1.0,95,15,knn,8,True,True,0.085088330683682
rbf_unpaired,0.5,1.0,95,15,knn,8,True,True,0.08820992038249885
rbf_combined,0.5,1.0,95,15,knn,8,True,True,0.07824666144811665
matcomplete,0.5,1.0,95,15,na,0,True,True,0.09080110403906604
rbf_paired,0.5,1.0,95,16,knn,8,True,True,0.08861378103532143
rbf_unpaired,0.5,1.0,95,16,knn,8,True,True,0.09110239918375763
rbf_combined,0.5,1.0,95,16,knn,8,True,True,0.08204134769062875
matcomplete,0.5,1.0,95,16,na,0,True,True,0.08405426056903346
rbf_paired,0.5,1.0,95,17,knn,8,True,True,0.08481032029551525
rbf_unpaired,0.5,1.0,95,17,knn,8,True,True,0.08225921945337941
rbf_combined,0.5,1.0,95,17,knn,8,True,True,0.07310470655964424
matcomplete,0.5,1.0,95,17,na,0,True,True,0.09692915501607044
rbf_paired,0.5,1.0,95,18,knn,8,True,True,0.09007372999050559
rbf_unpaired,0.5,1.0,95,18,knn,8,True,True,0.10151104389137978
rbf_combined,0.5,1.0,95,18,knn,8,True,True,0.07659735512182445
matcomplete,0.5,1.0,95,18,na,0,True,True,0.08878581906096814
rbf_paired,0.5,1.0,95,19,knn,8,True,True,0.09104450709368227
rbf_unpaired,0.5,1.0,95,19,knn,8,True,True,0.08881168310618306
rbf_combined,0.5,1.0,95,19,knn,8,True,True,0.07607414276381652
matcomplete,0.5,1.0,95,19,na,0,True,True,0.08084896305188279
rbf_paired,0.7,0.1,95,0,knn,8,True,True,0.21375121709815795
rbf_unpaired,0.7,0.1,95,0,knn,8,True,True,0.22238190833589613
rbf_combined,0.7,0.1,95,0,knn,8,True,True,0.20763788613458345
matcomplete,0.7,0.1,95,0,na,0,True,True,0.21189209494144615
rbf_paired,0.7,0.1,95,1,knn,8,True,True,0.20722347841131275
rbf_unpaired,0.7,0.1,95,1,knn,8,True,True,0.18061653098468924
rbf_combined,0.7,0.1,95,1,knn,8,True,True,0.1737870573909902
matcomplete,0.7,0.1,95,1,na,0,True,True,0.19536128128597685
rbf_paired,0.7,0.1,95,2,knn,8,True,True,0.1837575197691439
rbf_unpaired,0.7,0.1,95,2,knn,8,True,True,0.19954600622916535
rbf_combined,0.7,0.1,95,2,knn,8,True,True,0.1725202787743886
matcomplete,0.7,0.1,95,2,na,0,True,True,0.19901357106370107
rbf_paired,0.7,0.1,95,3,knn,8,True,True,0.18619363372945835
rbf_unpaired,0.7,0.1,95,3,knn,8,True,True,0.16803881207648186
rbf_combined,0.7,0.1,95,3,knn,8,True,True,0.1704094426977679
matcomplete,0.7,0.1,95,3,na,0,True,True,0.18873313196517985
rbf_paired,0.7,0.1,95,4,knn,8,True,True,0.19395754498672418
rbf_unpaired,0.7,0.1,95,4,knn,8,True,True,0.20556808920832229
rbf_combined,0.7,0.1,95,4,knn,8,True,True,0.17462855182826797
matcomplete,0.7,0.1,95,4,na,0,True,True,0.18546804256208457
rbf_paired,0.7,0.1,95,5,knn,8,True,True,0.19015364221734363
rbf_unpaired,0.7,0.1,95,5,knn,8,True,True,0.20340055505657098
rbf_combined,0.7,0.1,95,5,knn,8,True,True,0.20050575493116096
matcomplete,0.7,0.1,95,5,na,0,True,True,0.20348905199266046
rbf_paired,0.7,0.1,95,6,knn,8,True,True,0.1928745543208299
rbf_unpaired,0.7,0.1,95,6,knn,8,True,True,0.1822169203074059
rbf_combined,0.7,0.1,95,6,knn,8,True,True,0.1866368646748997
matcomplete,0.7,0.1,95,6,na,0,True,True,0.18396025617923528
rbf_paired,0.7,0.1,95,7,knn,8,True,True,0.1951870119207463
rbf_unpaired,0.7,0.1,95,7,knn,8,True,True,0.18616599132191955
rbf_combined,0.7,0.1,95,7,knn,8,True,True,0.19145457326787524
matcomplete,0.7,0.1,95,7,na,0,True,True,0.21420113051746065
rbf_paired,0.7,0.1,95,8,knn,8,True,True,0.18848581298289718
rbf_unpaired,0.7,0.1,95,8,knn,8,True,True,0.2031219598087762
rbf_combined,0.7,0.1,95,8,knn,8,True,True,0.18582770900459203
matcomplete,0.7,0.1,95,8,na,0,True,True,0.19693487836103685
rbf_paired,0.7,0.1,95,9,knn,8,True,True,0.19853118827509803
rbf_unpaired,0.7,0.1,95,9,knn,8,True,True,0.19435695146757928
rbf_combined,0.7,0.1,95,9,knn,8,True,True,0.18470551066212365
matcomplete,0.7,0.1,95,9,na,0,True,True,0.18858417638687847
rbf_paired,0.7,0.1,95,10,knn,8,True,True,0.18029952827274343
rbf_unpaired,0.7,0.1,95,10,knn,8,True,True,0.18210529725729277
rbf_combined,0.7,0.1,95,10,knn,8,True,True,0.1902286033708956
matcomplete,0.7,0.1,95,10,na,0,True,True,0.18311059510965944
rbf_paired,0.7,0.1,95,11,knn,8,True,True,0.2351755986141606
rbf_unpaired,0.7,0.1,95,11,knn,8,True,True,0.22953977848775894
rbf_combined,0.7,0.1,95,11,knn,8,True,True,0.21078807868910548
matcomplete,0.7,0.1,95,11,na,0,True,True,0.21616597354243317
rbf_paired,0.7,0.1,95,12,knn,8,True,True,0.1729866978360324
rbf_unpaired,0.7,0.1,95,12,knn,8,True,True,0.1889906719577185
rbf_combined,0.7,0.1,95,12,knn,8,True,True,0.18376598727567017
matcomplete,0.7,0.1,95,12,na,0,True,True,0.21582326850877512
rbf_paired,0.7,0.1,95,13,knn,8,True,True,0.17041498115026726
rbf_unpaired,0.7,0.1,95,13,knn,8,True,True,0.17360678656953815
rbf_combined,0.7,0.1,95,13,knn,8,True,True,0.15769323657708226
matcomplete,0.7,0.1,95,13,na,0,True,True,0.166244655858176
rbf_paired,0.7,0.1,95,14,knn,8,True,True,0.20101861867121237
rbf_unpaired,0.7,0.1,95,14,knn,8,True,True,0.2030405148388673
rbf_combined,0.7,0.1,95,14,knn,8,True,True,0.18865827274452013
matcomplete,0.7,0.1,95,14,na,0,True,True,0.18101598659598475
rbf_paired,0.7,0.1,95,15,knn,8,True,True,0.22073538875118673
rbf_unpaired,0.7,0.1,95,15,knn,8,True,True,0.23403337407188407
rbf_combined,0.7,0.1,95,15,knn,8,True,True,0.22228170251060744
matcomplete,0.7,0.1,95,15,na,0,True,True,0.24199955082294863
rbf_paired,0.7,0.1,95,16,knn,8,True,True,0.1981624539916808
rbf_unpaired,0.7,0.1,95,16,knn,8,True,True,0.19263465022844342
rbf_combined,0.7,0.1,95,16,knn,8,True,True,0.19516792139456235
matcomplete,0.7,0.1,95,16,na,0,True,True,0.19995720838758327
rbf_paired,0.7,0.1,95,17,knn,8,True,True,0.16929926108414545
rbf_unpaired,0.7,0.1,95,17,knn,8,True,True,0.17100639779823582
rbf_combined,0.7,0.1,95,17,knn,8,True,True,0.18309687265043864
matcomplete,0.7,0.1,95,17,na,0,True,True,0.18811073065495024
rbf_paired,0.7,0.1,95,18,knn,8,True,True,0.18094734333982548
rbf_unpaired,0.7,0.1,95,18,knn,8,True,True,0.19500651293806046
rbf_combined,0.7,0.1,95,18,knn,8,True,True,0.17967829415457412
matcomplete,0.7,0.1,95,18,na,0,True,True,0.16984176221642974
rbf_paired,0.7,0.1,95,19,knn,8,True,True,0.194618639655569
rbf_unpaired,0.7,0.1,95,19,knn,8,True,True,0.1912249534297651
rbf_combined,0.7,0.1,95,19,knn,8,True,True,0.1908895010656629
matcomplete,0.7,0.1,95,19,na,0,True,True,0.17289257308959669
rbf_paired,0.7,0.3,95,0,knn,8,True,True,0.12419711384970748
rbf_unpaired,0.7,0.3,95,0,knn,8,True,True,0.11663820773075803
rbf_combined,0.7,0.3,95,0,knn,8,True,True,0.10251536327281528
matcomplete,0.7,0.3,95,0,na,0,True,True,0.10555443827467781
rbf_paired,0.7,0.3,95,1,knn,8,True,True,0.10675174505051771
rbf_unpaired,0.7,0.3,95,1,knn,8,True,True,0.13208587719783613
rbf_combined,0.7,0.3,95,1,knn,8,True,True,0.10515676973228974
matcomplete,0.7,0.3,95,1,na,0,True,True,0.10267884303367894
rbf_paired,0.7,0.3,95,2,knn,8,True,True,0.12147875072018575
rbf_unpaired,0.7,0.3,95,2,knn,8,True,True,0.12833841886017322
rbf_combined,0.7,0.3,95,2,knn,8,True,True,0.10826196471304003
matcomplete,0.7,0.3,95,2,na,0,True,True,0.11334396885633148
rbf_paired,0.7,0.3,95,3,knn,8,True,True,0.10413544740091171
rbf_unpaired,0.7,0.3,95,3,knn,8,True,True,0.10229488468897056
rbf_combined,0.7,0.3,95,3,knn,8,True,True,0.09583050953861308
matcomplete,0.7,0.3,95,3,na,0,True,True,0.1012142771826374
rbf_paired,0.7,0.3,95,4,knn,8,True,True,0.11633381740864604
rbf_unpaired,0.7,0.3,95,4,knn,8,True,True,0.12327812245204575
rbf_combined,0.7,0.3,95,4,knn,8,True,True,0.10965405736025786
matcomplete,0.7,0.3,95,4,na,0,True,True,0.1057126936358951
rbf_paired,0.7,0.3,95,5,knn,8,True,True,0.09612155755977135
rbf_unpaired,0.7,0.3,95,5,knn,8,True,True,0.10247949230640606
rbf_combined,0.7,0.3,95,5,knn,8,True,True,0.09190322029342411
matcomplete,0.7,0.3,95,5,na,0,True,True,0.10536025999608399
rbf_paired,0.7,0.3,95,6,knn,8,True,True,0.11099844734657315
rbf_unpaired,0.7,0.3,95,6,knn,8,True,True,0.11281810405831745
rbf_combined,0.7,0.3,95,6,knn,8,True,True,0.09295117503392056
matcomplete,0.7,0.3,95,6,na,0,True,True,0.10224099405893261
rbf_paired,0.7,0.3,95,7,knn,8,True,True,0.11415896387943146
rbf_unpaired,0.7,0.3,95,7,knn,8,True,True,0.12304162514048125
rbf_combined,0.7,0.3,95,7,knn,8,True,True,0.11046954451157617
matcomplete,0.7,0.3,95,7,na,0,True,True,0.09618411283757311
rbf_paired,0.7,0.3,95,8,knn,8,True,True,0.11644807187243318
rbf_unpaired,0.7,0.3,95,8,knn,8,True,True,0.12970716385489406
rbf_combined,0.7,0.3,95,8,knn,8,True,True,0.10679679086304207
matcomplete,0.7,0.3,95,8,na,0,True,True,0.10564081306599477
rbf_paired,0.7,0.3,95,9,knn,8,True,True,0.11169403588081973
rbf_unpaired,0.7,0.3,95,9,knn,8,True,True,0.11213332351398808
rbf_combined,0.7,0.3,95,9,knn,8,True,True,0.09934208927853344
matcomplete,0.7,0.3,95,9,na,0,True,True,0.09452978075894218
rbf_paired,0.7,0.3,95,10,knn,8,True,True,0.1281053817353794
rbf_unpaired,0.7,0.3,95,10,knn,8,True,True,0.1195388581641609
rbf_combined,0.7,0.3,95,10,knn,8,True,True,0.12113483706470514
matcomplete,0.7,0.3,95,10,na,0,True,True,0.13432002645693117
rbf_paired,0.7,0.3,95,11,knn,8,True,True,0.11452464956762848
rbf_unpaired,0.7,0.3,95,11,knn,8,True,True,0.12363998290535612
rbf_combined,0.7,0.3,95,11,knn,8,True,True,0.11827969777875666
matcomplete,0.7,0.3,95,11,na,0,True,True,0.13052740931310944
rbf_paired,0.7,0.3,95,12,knn,8,True,True,0.10753631964768612
rbf_unpaired,0.7,0.3,95,12,knn,8,True,True,0.11649895806759179
rbf_combined,0.7,0.3,95,12,knn,8,True,True,0.11333850122331719
matcomplete,0.7,0.3,95,12,na,0,True,True,0.11294154525931567
rbf_paired,0.7,0.3,95,13,knn,8,True,True,0.09581321063797685
rbf_unpaired,0.7,0.3,95,13,knn,8,True,True,0.11365844012938087
rbf_combined,0.7,0.3,95,13,knn,8,True,True,0.08833559087371294
matcomplete,0.7,0.3,95,13,na,0,True,True,0.13111167998131062
rbf_paired,0.7,0.3,95,14,knn,8,True,True,0.10870509661558393
rbf_unpaired,0.7,0.3,95,14,knn,8,True,True,0.12390237305714918
rbf_combined,0.7,0.3,95,14,knn,8,True,True,0.11213991481857802
matcomplete,0.7,0.3,95,14,na,0,True,True,0.11482636933345912
rbf_paired,0.7,0.3,95,15,knn,8,True,True,0.11597473250480558
rbf_unpaired,0.7,0.3,95,15,knn,8,True,True,0.13279381545219088
rbf_combined,0.7,0.3,95,15,knn,8,True,True,0.10448677816948752
matcomplete,0.7,0.3,95,15,na,0,True,True,0.10443255876795529
rbf_paired,0.7,0.3,95,16,knn,8,True,True,0.10074604083637627
rbf_unpaired,0.7,0.3,95,16,knn,8,True,True,0.11216453848992952
rbf_combined,0.7,0.3,95,16,knn,8,True,True,0.10140176158854843
matcomplete,0.7,0.3,95,16,na,0,True,True,0.11273336650806892
rbf_paired,0.7,0.3,95,17,knn,8,True,True,0.10817434815943754
rbf_unpaired,0.7,0.3,95,17,knn,8,True,True,0.1173895310303553
rbf_combined,0.7,0.3,95,17,knn,8,True,True,0.10085768183572172
matcomplete,0.7,0.3,95,17,na,0,True,True,0.10756970478342646
rbf_paired,0.7,0.3,95,18,knn,8,True,True,0.1088509305397875
rbf_unpaired,0.7,0.3,95,18,knn,8,True,True,0.1067142097498985
rbf_combined,0.7,0.3,95,18,knn,8,True,True,0.09233275296097279
matcomplete,0.7,0.3,95,18,na,0,True,True,0.10688066843450425
rbf_paired,0.7,0.3,95,19,knn,8,True,True,0.12170926245914379
rbf_unpaired,0.7,0.3,95,19,knn,8,True,True,0.12665735023812516
rbf_combined,0.7,0.3,95,19,knn,8,True,True,0.10826986112529166
matcomplete,0.7,0.3,95,19,na,0,True,True,0.10282186417782141
rbf_paired,0.7,0.5,95,0,knn,8,True,True,0.08975606752831267
rbf_unpaired,0.7,0.5,95,0,knn,8,True,True,0.10109636769236903
rbf_combined,0.7,0.5,95,0,knn,8,True,True,0.08620131135694854
matcomplete,0.7,0.5,95,0,na,0,True,True,0.10212581028665493
rbf_paired,0.7,0.5,95,1,knn,8,True,True,0.07636912866733789
rbf_unpaired,0.7,0.5,95,1,knn,8,True,True,0.10327032606892977
rbf_combined,0.7,0.5,95,1,knn,8,True,True,0.07671972244396026
matcomplete,0.7,0.5,95,1,na,0,True,True,0.09083109587355477
rbf_paired,0.7,0.5,95,2,knn,8,True,True,0.09979727333473912
rbf_unpaired,0.7,0.5,95,2,knn,8,True,True,0.10155756885421507
rbf_combined,0.7,0.5,95,2,knn,8,True,True,0.08517123001544473
matcomplete,0.7,0.5,95,2,na,0,True,True,0.08791680381900273
rbf_paired,0.7,0.5,95,3,knn,8,True,True,0.1006553963224297
rbf_unpaired,0.7,0.5,95,3,knn,8,True,True,0.10510765142313336
rbf_combined,0.7,0.5,95,3,knn,8,True,True,0.08643052064104803
matcomplete,0.7,0.5,95,3,na,0,True,True,0.08746466223964114
rbf_paired,0.7,0.5,95,4,knn,8,True,True,0.10040345673773997
rbf_unpaired,0.7,0.5,95,4,knn,8,True,True,0.10679985672942703
rbf_combined,0.7,0.5,95,4,knn,8,True,True,0.08917545337895197
matcomplete,0.7,0.5,95,4,na,0,True,True,0.10308298951327212
rbf_paired,0.7,0.5,95,5,knn,8,True,True,0.08221977438190636
rbf_unpaired,0.7,0.5,95,5,knn,8,True,True,0.08868487747608172
rbf_combined,0.7,0.5,95,5,knn,8,True,True,0.08344154887685994
matcomplete,0.7,0.5,95,5,na,0,True,True,0.09257064031407494
rbf_paired,0.7,0.5,95,6,knn,8,True,True,0.08631440190613603
rbf_unpaired,0.7,0.5,95,6,knn,8,True,True,0.09440205863258756
rbf_combined,0.7,0.5,95,6,knn,8,True,True,0.08356585609813122
matcomplete,0.7,0.5,95,6,na,0,True,True,0.10187002960178597
rbf_paired,0.7,0.5,95,7,knn,8,True,True,0.0966968057586641
rbf_unpaired,0.7,0.5,95,7,knn,8,True,True,0.11151000780934478
rbf_combined,0.7,0.5,95,7,knn,8,True,True,0.08591899601948569
matcomplete,0.7,0.5,95,7,na,0,True,True,0.08642556913317491
rbf_paired,0.7,0.5,95,8,knn,8,True,True,0.09341104770026465
rbf_unpaired,0.7,0.5,95,8,knn,8,True,True,0.12685919200642784
rbf_combined,0.7,0.5,95,8,knn,8,True,True,0.08349977299199945
matcomplete,0.7,0.5,95,8,na,0,True,True,0.09133024546694549
rbf_paired,0.7,0.5,95,9,knn,8,True,True,0.09184894523726904
rbf_unpaired,0.7,0.5,95,9,knn,8,True,True,0.10034009648601294
rbf_combined,0.7,0.5,95,9,knn,8,True,True,0.08028691391157222
matcomplete,0.7,0.5,95,9,na,0,True,True,0.09896145613620125
rbf_paired,0.7,0.5,95,10,knn,8,True,True,0.10311075957004236
rbf_unpaired,0.7,0.5,95,10,knn,8,True,True,0.1056088451111146
rbf_combined,0.7,0.5,95,10,knn,8,True,True,0.08930863697138103
matcomplete,0.7,0.5,95,10,na,0,True,True,0.10075307230733836
rbf_paired,0.7,0.5,95,11,knn,8,True,True,0.10100123511262475
rbf_unpaired,0.7,0.5,95,11,knn,8,True,True,0.10785409627477366
rbf_combined,0.7,0.5,95,11,knn,8,True,True,0.09040730688222212
matcomplete,0.7,0.5,95,11,na,0,True,True,0.11555318680648831
rbf_paired,0.7,0.5,95,12,knn,8,True,True,0.0978478839156599
rbf_unpaired,0.7,0.5,95,12,knn,8,True,True,0.1009638805566193
rbf_combined,0.7,0.5,95,12,knn,8,True,True,0.08649810317758565
matcomplete,0.7,0.5,95,12,na,0,True,True,0.11277194189174532
rbf_paired,0.7,0.5,95,13,knn,8,True,True,0.07981451053342695
rbf_unpaired,0.7,0.5,95,13,knn,8,True,True,0.09161264259691859
rbf_combined,0.7,0.5,95,13,knn,8,True,True,0.07707002707578216
matcomplete,0.7,0.5,95,13,na,0,True,True,0.09493453097534782
rbf_paired,0.7,0.5,95,14,knn,8,True,True,0.1011431700002786
rbf_unpaired,0.7,0.5,95,14,knn,8,True,True,0.0960939629715116
rbf_combined,0.7,0.5,95,14,knn,8,True,True,0.08514026088030584
matcomplete,0.7,0.5,95,14,na,0,True,True,0.08310881487953994
rbf_paired,0.7,0.5,95,15,knn,8,True,True,0.09470533581488097
rbf_unpaired,0.7,0.5,95,15,knn,8,True,True,0.10395186513874766
rbf_combined,0.7,0.5,95,15,knn,8,True,True,0.07930368509062205
matcomplete,0.7,0.5,95,15,na,0,True,True,0.08738430446828252
