estimator,obs_prob,query_obs_prob,n_models,seed,predictor,mds_dim,bias_decomp,logit,mae
rbf_paired,0.3,1.0,95,9,knn,32,True,True,0.09547469322427685
rbf_unpaired,0.3,1.0,95,9,knn,32,True,True,0.09613990388372969
rbf_combined,0.3,1.0,95,9,knn,32,True,True,0.09211035859836891
matcomplete,0.3,1.0,95,9,na,0,True,True,0.08580522484678349
rbf_paired,0.3,1.0,95,10,knn,32,True,True,0.10865691593802766
rbf_unpaired,0.3,1.0,95,10,knn,32,True,True,0.11256963154302936
rbf_combined,0.3,1.0,95,10,knn,32,True,True,0.09027397814245364
matcomplete,0.3,1.0,95,10,na,0,True,True,0.09056753491171576
rbf_paired,0.3,1.0,95,11,knn,32,True,True,0.09794286694023356
rbf_unpaired,0.3,1.0,95,11,knn,32,True,True,0.10003076681173338
rbf_combined,0.3,1.0,95,11,knn,32,True,True,0.09329258498690593
matcomplete,0.3,1.0,95,11,na,0,True,True,0.09446786335310685
rbf_paired,0.3,1.0,95,12,knn,32,True,True,0.10896099064035242
rbf_unpaired,0.3,1.0,95,12,knn,32,True,True,0.10646809685573864
rbf_combined,0.3,1.0,95,12,knn,32,True,True,0.08993271910202245
matcomplete,0.3,1.0,95,12,na,0,True,True,0.09851162053880068
rbf_paired,0.3,1.0,95,13,knn,32,True,True,0.12292934191429841
rbf_unpaired,0.3,1.0,95,13,knn,32,True,True,0.11942036885262149
rbf_combined,0.3,1.0,95,13,knn,32,True,True,0.10404539315114883
matcomplete,0.3,1.0,95,13,na,0,True,True,0.08423929013622178
rbf_paired,0.3,1.0,95,14,knn,32,True,True,0.09845440578619954
rbf_unpaired,0.3,1.0,95,14,knn,32,True,True,0.10618562593893124
rbf_combined,0.3,1.0,95,14,knn,32,True,True,0.09013983057477168
matcomplete,0.3,1.0,95,14,na,0,True,True,0.09117868063094882
rbf_paired,0.3,1.0,95,15,knn,32,True,True,0.09876234187311872
rbf_unpaired,0.3,1.0,95,15,knn,32,True,True,0.10153678847878288
rbf_combined,0.3,1.0,95,15,knn,32,True,True,0.09422262977035549
matcomplete,0.3,1.0,95,15,na,0,True,True,0.10633678995838727
rbf_paired,0.3,1.0,95,16,knn,32,True,True,0.09875987495629095
rbf_unpaired,0.3,1.0,95,16,knn,32,True,True,0.10251918484893766
rbf_combined,0.3,1.0,95,16,knn,32,True,True,0.0920939031553404
matcomplete,0.3,1.0,95,16,na,0,True,True,0.08560053591354104
rbf_paired,0.3,1.0,95,17,knn,32,True,True,0.10107074851382891
rbf_unpaired,0.3,1.0,95,17,knn,32,True,True,0.10407477506032001
rbf_combined,0.3,1.0,95,17,knn,32,True,True,0.0923397678026163
matcomplete,0.3,1.0,95,17,na,0,True,True,0.08944143919093946
rbf_paired,0.3,1.0,95,18,knn,32,True,True,0.10324630794559678
rbf_unpaired,0.3,1.0,95,18,knn,32,True,True,0.10216065340293294
rbf_combined,0.3,1.0,95,18,knn,32,True,True,0.09104703253859973
matcomplete,0.3,1.0,95,18,na,0,True,True,0.09451400387179346
rbf_paired,0.3,1.0,95,19,knn,32,True,True,0.12807369184338227
rbf_unpaired,0.3,1.0,95,19,knn,32,True,True,0.11432941219246706
rbf_combined,0.3,1.0,95,19,knn,32,True,True,0.0965488435472532
matcomplete,0.3,1.0,95,19,na,0,True,True,0.10020708420939987
rbf_paired,0.3,1.0,95,20,knn,32,True,True,0.1032049220004102
rbf_unpaired,0.3,1.0,95,20,knn,32,True,True,0.10259753099072288
rbf_combined,0.3,1.0,95,20,knn,32,True,True,0.08578330935478008
matcomplete,0.3,1.0,95,20,na,0,True,True,0.08898837891217062
rbf_paired,0.3,1.0,95,21,knn,32,True,True,0.0985654949452128
rbf_unpaired,0.3,1.0,95,21,knn,32,True,True,0.11009458521574653
rbf_combined,0.3,1.0,95,21,knn,32,True,True,0.09135814136735278
matcomplete,0.3,1.0,95,21,na,0,True,True,0.08026486930377502
rbf_paired,0.3,1.0,95,22,knn,32,True,True,0.1041961698560598
rbf_unpaired,0.3,1.0,95,22,knn,32,True,True,0.11169087636428869
rbf_combined,0.3,1.0,95,22,knn,32,True,True,0.08641231928855625
matcomplete,0.3,1.0,95,22,na,0,True,True,0.09179735392188118
rbf_paired,0.3,1.0,95,23,knn,32,True,True,0.1198764101790103
rbf_unpaired,0.3,1.0,95,23,knn,32,True,True,0.11409013486753883
rbf_combined,0.3,1.0,95,23,knn,32,True,True,0.09992385089655688
matcomplete,0.3,1.0,95,23,na,0,True,True,0.11949339659264781
rbf_paired,0.3,1.0,95,24,knn,32,True,True,0.09445321395287269
rbf_unpaired,0.3,1.0,95,24,knn,32,True,True,0.09786966893320952
rbf_combined,0.3,1.0,95,24,knn,32,True,True,0.08953951575457658
matcomplete,0.3,1.0,95,24,na,0,True,True,0.08303407641224098
rbf_paired,0.3,1.0,95,0,ridge,2,True,True,0.10341740894558082
rbf_unpaired,0.3,1.0,95,0,ridge,2,True,True,0.10184641626153425
rbf_combined,0.3,1.0,95,0,ridge,2,True,True,0.10027555796071036
matcomplete,0.3,1.0,95,0,na,0,True,True,0.12335190589155515
rbf_paired,0.3,1.0,95,1,ridge,2,True,True,0.10505986989951635
rbf_unpaired,0.3,1.0,95,1,ridge,2,True,True,0.10388152462674453
rbf_combined,0.3,1.0,95,1,ridge,2,True,True,0.10058437302228518
matcomplete,0.3,1.0,95,1,na,0,True,True,0.10366171581369298
rbf_paired,0.3,1.0,95,2,ridge,2,True,True,0.09924353317641631
rbf_unpaired,0.3,1.0,95,2,ridge,2,True,True,0.09752915659209649
rbf_combined,0.3,1.0,95,2,ridge,2,True,True,0.09766315921677755
matcomplete,0.3,1.0,95,2,na,0,True,True,0.08706442005117142
rbf_paired,0.3,1.0,95,3,ridge,2,True,True,0.09669787597025607
rbf_unpaired,0.3,1.0,95,3,ridge,2,True,True,0.09335989021778411
rbf_combined,0.3,1.0,95,3,ridge,2,True,True,0.09393692763764167
matcomplete,0.3,1.0,95,3,na,0,True,True,0.0933105738421004
rbf_paired,0.3,1.0,95,4,ridge,2,True,True,0.10329086288827767
rbf_unpaired,0.3,1.0,95,4,ridge,2,True,True,0.10275075251305414
rbf_combined,0.3,1.0,95,4,ridge,2,True,True,0.10637525938668198
matcomplete,0.3,1.0,95,4,na,0,True,True,0.11432483305600731
rbf_paired,0.3,1.0,95,5,ridge,2,True,True,0.09868021892061324
rbf_unpaired,0.3,1.0,95,5,ridge,2,True,True,0.10266634419856716
rbf_combined,0.3,1.0,95,5,ridge,2,True,True,0.10245279717624063
matcomplete,0.3,1.0,95,5,na,0,True,True,0.08610135077480044
rbf_paired,0.3,1.0,95,6,ridge,2,True,True,0.09159508001322166
rbf_unpaired,0.3,1.0,95,6,ridge,2,True,True,0.09134537635132658
rbf_combined,0.3,1.0,95,6,ridge,2,True,True,0.09954597035871215
matcomplete,0.3,1.0,95,6,na,0,True,True,0.10643422795842031
rbf_paired,0.3,1.0,95,7,ridge,2,True,True,0.09589306387624243
rbf_unpaired,0.3,1.0,95,7,ridge,2,True,True,0.09414472318957404
rbf_combined,0.3,1.0,95,7,ridge,2,True,True,0.09501514481650078
matcomplete,0.3,1.0,95,7,na,0,True,True,0.12083588811586347
rbf_paired,0.3,1.0,95,8,ridge,2,True,True,0.10217021572817785
rbf_unpaired,0.3,1.0,95,8,ridge,2,True,True,0.10288633860089573
rbf_combined,0.3,1.0,95,8,ridge,2,True,True,0.10317363284096716
matcomplete,0.3,1.0,95,8,na,0,True,True,0.09264889030240094
rbf_paired,0.3,1.0,95,9,ridge,2,True,True,0.09614699530211401
rbf_unpaired,0.3,1.0,95,9,ridge,2,True,True,0.09774148392582739
rbf_combined,0.3,1.0,95,9,ridge,2,True,True,0.10057003165377561
matcomplete,0.3,1.0,95,9,na,0,True,True,0.08580522484678349
rbf_paired,0.3,1.0,95,10,ridge,2,True,True,0.10282808151938075
rbf_unpaired,0.3,1.0,95,10,ridge,2,True,True,0.10119445355655354
rbf_combined,0.3,1.0,95,10,ridge,2,True,True,0.10003279191878404
matcomplete,0.3,1.0,95,10,na,0,True,True,0.09056753491171576
rbf_paired,0.3,1.0,95,11,ridge,2,True,True,0.09343527902696983
rbf_unpaired,0.3,1.0,95,11,ridge,2,True,True,0.09703497512184076
rbf_combined,0.3,1.0,95,11,ridge,2,True,True,0.1061176118266313
matcomplete,0.3,1.0,95,11,na,0,True,True,0.09446786335310685
rbf_paired,0.3,1.0,95,12,ridge,2,True,True,0.09622500196705715
rbf_unpaired,0.3,1.0,95,12,ridge,2,True,True,0.09565012262351427
rbf_combined,0.3,1.0,95,12,ridge,2,True,True,0.10249010097919567
matcomplete,0.3,1.0,95,12,na,0,True,True,0.09851162053880068
rbf_paired,0.3,1.0,95,13,ridge,2,True,True,0.11216653977667101
rbf_unpaired,0.3,1.0,95,13,ridge,2,True,True,0.1105963415905273
rbf_combined,0.3,1.0,95,13,ridge,2,True,True,0.11514323549639556
matcomplete,0.3,1.0,95,13,na,0,True,True,0.08423929013622178
rbf_paired,0.3,1.0,95,14,ridge,2,True,True,0.09661761454191488
rbf_unpaired,0.3,1.0,95,14,ridge,2,True,True,0.09693748103472365
rbf_combined,0.3,1.0,95,14,ridge,2,True,True,0.09674992057558301
matcomplete,0.3,1.0,95,14,na,0,True,True,0.09117868063094882
rbf_paired,0.3,1.0,95,15,ridge,2,True,True,0.10072976803887006
rbf_unpaired,0.3,1.0,95,15,ridge,2,True,True,0.09962684624080623
rbf_combined,0.3,1.0,95,15,ridge,2,True,True,0.10223873275030856
matcomplete,0.3,1.0,95,15,na,0,True,True,0.10633678995838727
rbf_paired,0.3,1.0,95,16,ridge,2,True,True,0.092364204314082
rbf_unpaired,0.3,1.0,95,16,ridge,2,True,True,0.09358523576039529
rbf_combined,0.3,1.0,95,16,ridge,2,True,True,0.09889219404299684
matcomplete,0.3,1.0,95,16,na,0,True,True,0.08560053591354104
rbf_paired,0.3,1.0,95,17,ridge,2,True,True,0.1015836057754351
rbf_unpaired,0.3,1.0,95,17,ridge,2,True,True,0.10050725331532334
rbf_combined,0.3,1.0,95,17,ridge,2,True,True,0.1008307356085571
matcomplete,0.3,1.0,95,17,na,0,True,True,0.08944143919093946
rbf_paired,0.3,1.0,95,18,ridge,2,True,True,0.09859394578459306
rbf_unpaired,0.3,1.0,95,18,ridge,2,True,True,0.09778704180792236
rbf_combined,0.3,1.0,95,18,ridge,2,True,True,0.09720804732740053
matcomplete,0.3,1.0,95,18,na,0,True,True,0.09451400387179346
rbf_paired,0.3,1.0,95,19,ridge,2,True,True,0.11259449310969945
rbf_unpaired,0.3,1.0,95,19,ridge,2,True,True,0.10763093494619777
rbf_combined,0.3,1.0,95,19,ridge,2,True,True,0.10864946790551451
matcomplete,0.3,1.0,95,19,na,0,True,True,0.10020708420939987
rbf_paired,0.3,1.0,95,20,ridge,2,True,True,0.09629965772636348
rbf_unpaired,0.3,1.0,95,20,ridge,2,True,True,0.09408538982892117
rbf_combined,0.3,1.0,95,20,ridge,2,True,True,0.09643778635671228
matcomplete,0.3,1.0,95,20,na,0,True,True,0.08898837891217062
rbf_paired,0.3,1.0,95,21,ridge,2,True,True,0.09405413799799522
rbf_unpaired,0.3,1.0,95,21,ridge,2,True,True,0.09407338613067652
rbf_combined,0.3,1.0,95,21,ridge,2,True,True,0.10397155827455662
matcomplete,0.3,1.0,95,21,na,0,True,True,0.08026486930377502
rbf_paired,0.3,1.0,95,22,ridge,2,True,True,0.0974896753820513
rbf_unpaired,0.3,1.0,95,22,ridge,2,True,True,0.09377552001347372
rbf_combined,0.3,1.0,95,22,ridge,2,True,True,0.09769244219823268
matcomplete,0.3,1.0,95,22,na,0,True,True,0.09179735392188118
rbf_paired,0.3,1.0,95,23,ridge,2,True,True,0.10485599319461618
rbf_unpaired,0.3,1.0,95,23,ridge,2,True,True,0.10546970644611406
rbf_combined,0.3,1.0,95,23,ridge,2,True,True,0.10950042194384071
matcomplete,0.3,1.0,95,23,na,0,True,True,0.11949339659264781
rbf_paired,0.3,1.0,95,24,ridge,2,True,True,0.0971845278343316
rbf_unpaired,0.3,1.0,95,24,ridge,2,True,True,0.09434955388854559
rbf_combined,0.3,1.0,95,24,ridge,2,True,True,0.09592607704467497
matcomplete,0.3,1.0,95,24,na,0,True,True,0.08303407641224098
rbf_paired,0.3,1.0,95,0,ridge,4,True,True,0.1016714303340274
rbf_unpaired,0.3,1.0,95,0,ridge,4,True,True,0.10734563702253132
rbf_combined,0.3,1.0,95,0,ridge,4,True,True,0.09956343368545369
matcomplete,0.3,1.0,95,0,na,0,True,True,0.12335190589155515
rbf_paired,0.3,1.0,95,1,ridge,4,True,True,0.10528631892613428
rbf_unpaired,0.3,1.0,95,1,ridge,4,True,True,0.10593954001034991
rbf_combined,0.3,1.0,95,1,ridge,4,True,True,0.09909454667784096
matcomplete,0.3,1.0,95,1,na,0,True,True,0.10366171581369298
rbf_paired,0.3,1.0,95,2,ridge,4,True,True,0.09444138519148178
rbf_unpaired,0.3,1.0,95,2,ridge,4,True,True,0.10024235576431802
rbf_combined,0.3,1.0,95,2,ridge,4,True,True,0.09748726775569022
matcomplete,0.3,1.0,95,2,na,0,True,True,0.08706442005117142
rbf_paired,0.3,1.0,95,3,ridge,4,True,True,0.0937921167552875
rbf_unpaired,0.3,1.0,95,3,ridge,4,True,True,0.08932951967080806
rbf_combined,0.3,1.0,95,3,ridge,4,True,True,0.09386400418786296
matcomplete,0.3,1.0,95,3,na,0,True,True,0.0933105738421004
rbf_paired,0.3,1.0,95,4,ridge,4,True,True,0.09924744173340351
rbf_unpaired,0.3,1.0,95,4,ridge,4,True,True,0.10049266974759671
rbf_combined,0.3,1.0,95,4,ridge,4,True,True,0.10629710768589916
matcomplete,0.3,1.0,95,4,na,0,True,True,0.11432483305600731
rbf_paired,0.3,1.0,95,5,ridge,4,True,True,0.09193424102865476
rbf_unpaired,0.3,1.0,95,5,ridge,4,True,True,0.0967091725024202
rbf_combined,0.3,1.0,95,5,ridge,4,True,True,0.1015359327024646
matcomplete,0.3,1.0,95,5,na,0,True,True,0.08610135077480044
rbf_paired,0.3,1.0,95,6,ridge,4,True,True,0.09631403787775686
rbf_unpaired,0.3,1.0,95,6,ridge,4,True,True,0.09455609355860177
rbf_combined,0.3,1.0,95,6,ridge,4,True,True,0.09907614567652875
matcomplete,0.3,1.0,95,6,na,0,True,True,0.10643422795842031
rbf_paired,0.3,1.0,95,7,ridge,4,True,True,0.09324552381911488
rbf_unpaired,0.3,1.0,95,7,ridge,4,True,True,0.09559520744674589
rbf_combined,0.3,1.0,95,7,ridge,4,True,True,0.09411827915312214
matcomplete,0.3,1.0,95,7,na,0,True,True,0.12083588811586347
rbf_paired,0.3,1.0,95,8,ridge,4,True,True,0.09574532499371638
rbf_unpaired,0.3,1.0,95,8,ridge,4,True,True,0.10201806744975862
rbf_combined,0.3,1.0,95,8,ridge,4,True,True,0.1027183576638321
matcomplete,0.3,1.0,95,8,na,0,True,True,0.09264889030240094
rbf_paired,0.3,1.0,95,9,ridge,4,True,True,0.09408807301290939
rbf_unpaired,0.3,1.0,95,9,ridge,4,True,True,0.10011374705783904
rbf_combined,0.3,1.0,95,9,ridge,4,True,True,0.10020031168570494
matcomplete,0.3,1.0,95,9,na,0,True,True,0.08580522484678349
rbf_paired,0.3,1.0,95,10,ridge,4,True,True,0.10002623120884234
rbf_unpaired,0.3,1.0,95,10,ridge,4,True,True,0.10267405072747793
rbf_combined,0.3,1.0,95,10,ridge,4,True,True,0.09986793752891265
matcomplete,0.3,1.0,95,10,na,0,True,True,0.09056753491171576
rbf_paired,0.3,1.0,95,11,ridge,4,True,True,0.0945412974660917
rbf_unpaired,0.3,1.0,95,11,ridge,4,True,True,0.10077555795803908
rbf_combined,0.3,1.0,95,11,ridge,4,True,True,0.10586105804970888
matcomplete,0.3,1.0,95,11,na,0,True,True,0.09446786335310685
rbf_paired,0.3,1.0,95,12,ridge,4,True,True,0.09585767817262014
rbf_unpaired,0.3,1.0,95,12,ridge,4,True,True,0.09689890902760365
rbf_combined,0.3,1.0,95,12,ridge,4,True,True,0.10142862121785524
matcomplete,0.3,1.0,95,12,na,0,True,True,0.09851162053880068
rbf_paired,0.3,1.0,95,13,ridge,4,True,True,0.10726920213667421
rbf_unpaired,0.3,1.0,95,13,ridge,4,True,True,0.11365978724626757
rbf_combined,0.3,1.0,95,13,ridge,4,True,True,0.11403957497298191
matcomplete,0.3,1.0,95,13,na,0,True,True,0.08423929013622178
rbf_paired,0.3,1.0,95,14,ridge,4,True,True,0.09127370281818575
rbf_unpaired,0.3,1.0,95,14,ridge,4,True,True,0.09945294576243596
rbf_combined,0.3,1.0,95,14,ridge,4,True,True,0.09671099858885185
matcomplete,0.3,1.0,95,14,na,0,True,True,0.09117868063094882
rbf_paired,0.3,1.0,95,15,ridge,4,True,True,0.0980269547020941
rbf_unpaired,0.3,1.0,95,15,ridge,4,True,True,0.10104092714389354
rbf_combined,0.3,1.0,95,15,ridge,4,True,True,0.10113975865294209
matcomplete,0.3,1.0,95,15,na,0,True,True,0.10633678995838727
rbf_paired,0.3,1.0,95,16,ridge,4,True,True,0.09230519331112104
rbf_unpaired,0.3,1.0,95,16,ridge,4,True,True,0.09421703202496604
rbf_combined,0.3,1.0,95,16,ridge,4,True,True,0.09857586778832422
matcomplete,0.3,1.0,95,16,na,0,True,True,0.08560053591354104
rbf_paired,0.3,1.0,95,17,ridge,4,True,True,0.09637820894419578
rbf_unpaired,0.3,1.0,95,17,ridge,4,True,True,0.09804514162133045
rbf_combined,0.3,1.0,95,17,ridge,4,True,True,0.10041053044096293
matcomplete,0.3,1.0,95,17,na,0,True,True,0.08944143919093946
rbf_paired,0.3,1.0,95,18,ridge,4,True,True,0.09267466778852482
rbf_unpaired,0.3,1.0,95,18,ridge,4,True,True,0.09240124410213112
rbf_combined,0.3,1.0,95,18,ridge,4,True,True,0.09595594399645736
matcomplete,0.3,1.0,95,18,na,0,True,True,0.09451400387179346
rbf_paired,0.3,1.0,95,19,ridge,4,True,True,0.11151047379296491
rbf_unpaired,0.3,1.0,95,19,ridge,4,True,True,0.1067585884802538
rbf_combined,0.3,1.0,95,19,ridge,4,True,True,0.10857831018889949
matcomplete,0.3,1.0,95,19,na,0,True,True,0.10020708420939987
rbf_paired,0.3,1.0,95,20,ridge,4,True,True,0.09061673969972403
rbf_unpaired,0.3,1.0,95,20,ridge,4,True,True,0.09789560302786245
rbf_combined,0.3,1.0,95,20,ridge,4,True,True,0.0957150996806852
matcomplete,0.3,1.0,95,20,na,0,True,True,0.08898837891217062
rbf_paired,0.3,1.0,95,21,ridge,4,True,True,0.09319866815706081
rbf_unpaired,0.3,1.0,95,21,ridge,4,True,True,0.09344437402293199
rbf_combined,0.3,1.0,95,21,ridge,4,True,True,0.10284566383006329
matcomplete,0.3,1.0,95,21,na,0,True,True,0.08026486930377502
rbf_paired,0.3,1.0,95,22,ridge,4,True,True,0.09426831419845241
rbf_unpaired,0.3,1.0,95,22,ridge,4,True,True,0.09880056283553795
rbf_combined,0.3,1.0,95,22,ridge,4,True,True,0.09681931697084041
matcomplete,0.3,1.0,95,22,na,0,True,True,0.09179735392188118
rbf_paired,0.3,1.0,95,23,ridge,4,True,True,0.10726349074473993
rbf_unpaired,0.3,1.0,95,23,ridge,4,True,True,0.10824453304463344
rbf_combined,0.3,1.0,95,23,ridge,4,True,True,0.10921465840413186
matcomplete,0.3,1.0,95,23,na,0,True,True,0.11949339659264781
rbf_paired,0.3,1.0,95,24,ridge,4,True,True,0.08875797797060392
rbf_unpaired,0.3,1.0,95,24,ridge,4,True,True,0.09031395034564939
rbf_combined,0.3,1.0,95,24,ridge,4,True,True,0.09531794448166762
matcomplete,0.3,1.0,95,24,na,0,True,True,0.08303407641224098
rbf_paired,0.3,1.0,95,0,ridge,8,True,True,0.10422899290979805
rbf_unpaired,0.3,1.0,95,0,ridge,8,True,True,0.10826015920953123
rbf_combined,0.3,1.0,95,0,ridge,8,True,True,0.09855986154173879
matcomplete,0.3,1.0,95,0,na,0,True,True,0.12335190589155515
rbf_paired,0.3,1.0,95,1,ridge,8,True,True,0.10378944588165466
rbf_unpaired,0.3,1.0,95,1,ridge,8,True,True,0.10560967368120253
rbf_combined,0.3,1.0,95,1,ridge,8,True,True,0.09897573209628598
matcomplete,0.3,1.0,95,1,na,0,True,True,0.10366171581369298
rbf_paired,0.3,1.0,95,2,ridge,8,True,True,0.09357342413285676
rbf_unpaired,0.3,1.0,95,2,ridge,8,True,True,0.09656565496040684
rbf_combined,0.3,1.0,95,2,ridge,8,True,True,0.09704923968923913
matcomplete,0.3,1.0,95,2,na,0,True,True,0.08706442005117142
rbf_paired,0.3,1.0,95,3,ridge,8,True,True,0.09228241775751742
rbf_unpaired,0.3,1.0,95,3,ridge,8,True,True,0.09150875634758081
rbf_combined,0.3,1.0,95,3,ridge,8,True,True,0.09294110559630697
matcomplete,0.3,1.0,95,3,na,0,True,True,0.0933105738421004
rbf_paired,0.3,1.0,95,4,ridge,8,True,True,0.09822479946716181
rbf_unpaired,0.3,1.0,95,4,ridge,8,True,True,0.10503599589776733
rbf_combined,0.3,1.0,95,4,ridge,8,True,True,0.10485330556196483
matcomplete,0.3,1.0,95,4,na,0,True,True,0.11432483305600731
rbf_paired,0.3,1.0,95,5,ridge,8,True,True,0.09254773499066493
rbf_unpaired,0.3,1.0,95,5,ridge,8,True,True,0.09490228466186523
rbf_combined,0.3,1.0,95,5,ridge,8,True,True,0.09978204702723767
matcomplete,0.3,1.0,95,5,na,0,True,True,0.08610135077480044
rbf_paired,0.3,1.0,95,6,ridge,8,True,True,0.09520559703889235
rbf_unpaired,0.3,1.0,95,6,ridge,8,True,True,0.09919010096766727
rbf_combined,0.3,1.0,95,6,ridge,8,True,True,0.09823520511183824
matcomplete,0.3,1.0,95,6,na,0,True,True,0.10643422795842031
rbf_paired,0.3,1.0,95,7,ridge,8,True,True,0.0919897980461098
rbf_unpaired,0.3,1.0,95,7,ridge,8,True,True,0.0925453070595081
rbf_combined,0.3,1.0,95,7,ridge,8,True,True,0.09359986909262569
matcomplete,0.3,1.0,95,7,na,0,True,True,0.12083588811586347
rbf_paired,0.3,1.0,95,8,ridge,8,True,True,0.09720882348104852
rbf_unpaired,0.3,1.0,95,8,ridge,8,True,True,0.10184843251067952
rbf_combined,0.3,1.0,95,8,ridge,8,True,True,0.10172123247250149
matcomplete,0.3,1.0,95,8,na,0,True,True,0.09264889030240094
rbf_paired,0.3,1.0,95,9,ridge,8,True,True,0.09367702483363298
rbf_unpaired,0.3,1.0,95,9,ridge,8,True,True,0.09710785258930293
rbf_combined,0.3,1.0,95,9,ridge,8,True,True,0.09964238309805744
matcomplete,0.3,1.0,95,9,na,0,True,True,0.08580522484678349
rbf_paired,0.3,1.0,95,10,ridge,8,True,True,0.099744517333929
rbf_unpaired,0.3,1.0,95,10,ridge,8,True,True,0.10027806857713144
rbf_combined,0.3,1.0,95,10,ridge,8,True,True,0.09887048111827079
matcomplete,0.3,1.0,95,10,na,0,True,True,0.09056753491171576
rbf_paired,0.3,1.0,95,11,ridge,8,True,True,0.09622605527040927
rbf_unpaired,0.3,1.0,95,11,ridge,8,True,True,0.09909860865637765
rbf_combined,0.3,1.0,95,11,ridge,8,True,True,0.10525287514783777
matcomplete,0.3,1.0,95,11,na,0,True,True,0.09446786335310685
rbf_paired,0.3,1.0,95,12,ridge,8,True,True,0.09742866203497046
rbf_unpaired,0.3,1.0,95,12,ridge,8,True,True,0.09750765469222415
rbf_combined,0.3,1.0,95,12,ridge,8,True,True,0.10061467912830444
matcomplete,0.3,1.0,95,12,na,0,True,True,0.09851162053880068
rbf_paired,0.3,1.0,95,13,ridge,8,True,True,0.11473131777331014
rbf_unpaired,0.3,1.0,95,13,ridge,8,True,True,0.11163177818832874
rbf_combined,0.3,1.0,95,13,ridge,8,True,True,0.11351446284362843
matcomplete,0.3,1.0,95,13,na,0,True,True,0.08423929013622178
rbf_paired,0.3,1.0,95,14,ridge,8,True,True,0.09090967774713977
rbf_unpaired,0.3,1.0,95,14,ridge,8,True,True,0.09598046173186384
rbf_combined,0.3,1.0,95,14,ridge,8,True,True,0.09512630603470176
matcomplete,0.3,1.0,95,14,na,0,True,True,0.09117868063094882
rbf_paired,0.3,1.0,95,15,ridge,8,True,True,0.09657443750738007
rbf_unpaired,0.3,1.0,95,15,ridge,8,True,True,0.09797257677556903
rbf_combined,0.3,1.0,95,15,ridge,8,True,True,0.10069879400537672
matcomplete,0.3,1.0,95,15,na,0,True,True,0.10633678995838727
rbf_paired,0.3,1.0,95,16,ridge,8,True,True,0.09406229707665198
rbf_unpaired,0.3,1.0,95,16,ridge,8,True,True,0.09600539727955669
rbf_combined,0.3,1.0,95,16,ridge,8,True,True,0.09812688581965255
matcomplete,0.3,1.0,95,16,na,0,True,True,0.08560053591354104
rbf_paired,0.3,1.0,95,17,ridge,8,True,True,0.09528532851414952
rbf_unpaired,0.3,1.0,95,17,ridge,8,True,True,0.09857582240464315
rbf_combined,0.3,1.0,95,17,ridge,8,True,True,0.09967761793992849
matcomplete,0.3,1.0,95,17,na,0,True,True,0.08944143919093946
rbf_paired,0.3,1.0,95,18,ridge,8,True,True,0.09366536127326014
rbf_unpaired,0.3,1.0,95,18,ridge,8,True,True,0.09731458497002639
rbf_combined,0.3,1.0,95,18,ridge,8,True,True,0.09538074805436432
matcomplete,0.3,1.0,95,18,na,0,True,True,0.09451400387179346
rbf_paired,0.3,1.0,95,19,ridge,8,True,True,0.11318147544896397
rbf_unpaired,0.3,1.0,95,19,ridge,8,True,True,0.11219812473699217
rbf_combined,0.3,1.0,95,19,ridge,8,True,True,0.10772766151449663
matcomplete,0.3,1.0,95,19,na,0,True,True,0.10020708420939987
rbf_paired,0.3,1.0,95,20,ridge,8,True,True,0.08976825086939604
rbf_unpaired,0.3,1.0,95,20,ridge,8,True,True,0.0934150308774499
rbf_combined,0.3,1.0,95,20,ridge,8,True,True,0.09436298526268563
matcomplete,0.3,1.0,95,20,na,0,True,True,0.08898837891217062
rbf_paired,0.3,1.0,95,21,ridge,8,True,True,0.09165741715996702
rbf_unpaired,0.3,1.0,95,21,ridge,8,True,True,0.100033758354479
rbf_combined,0.3,1.0,95,21,ridge,8,True,True,0.10225547576141654
matcomplete,0.3,1.0,95,21,na,0,True,True,0.08026486930377502
rbf_paired,0.3,1.0,95,22,ridge,8,True,True,0.0948536665719581
rbf_unpaired,0.3,1.0,95,22,ridge,8,True,True,0.09775459862932859
rbf_combined,0.3,1.0,95,22,ridge,8,True,True,0.09614941835718313
matcomplete,0.3,1.0,95,22,na,0,True,True,0.09179735392188118
rbf_paired,0.3,1.0,95,23,ridge,8,True,True,0.10667361375845143
rbf_unpaired,0.3,1.0,95,23,ridge,8,True,True,0.10715709058627655
rbf_combined,0.3,1.0,95,23,ridge,8,True,True,0.10784424908124769
matcomplete,0.3,1.0,95,23,na,0,True,True,0.11949339659264781
rbf_paired,0.3,1.0,95,24,ridge,8,True,True,0.08737506043713326
rbf_unpaired,0.3,1.0,95,24,ridge,8,True,True,0.09068219485360944
rbf_combined,0.3,1.0,95,24,ridge,8,True,True,0.09469365161742968
matcomplete,0.3,1.0,95,24,na,0,True,True,0.08303407641224098
rbf_paired,0.3,1.0,95,0,ridge,16,True,True,0.11013584529084298
rbf_unpaired,0.3,1.0,95,0,ridge,16,True,True,0.10649006589166032
rbf_combined,0.3,1.0,95,0,ridge,16,True,True,0.09837374412490592
matcomplete,0.3,1.0,95,0,na,0,True,True,0.12335190589155515
rbf_paired,0.3,1.0,95,1,ridge,16,True,True,0.10399035059414725
rbf_unpaired,0.3,1.0,95,1,ridge,16,True,True,0.105367061697696
